audio_base,audio,gold_sentence_path,original_text,sentence_segmented,sentence_start,sentence_end,transcribed_text,corrected_text
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_9.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_9.txt," “Yo sé que no es una medida que a la gente le agrada porque le gusta ‘correr’ en la Costa Verde, pero lo que buscamos es crear seguridad”, indicó Muñoz, en referencia a los constantes accidentes de tránsito en esta zona. ",yo sé que no es una medida que a la gente le agrada porque le gusta correr en la costa verde pero lo que buscamos es crear seguridad indicó muñoz en referencia a los constantes accidentes de tránsito en esta zona,94.80680211480362,113.18812092145016,jo se que no es una medida que a la gente le agrada porque le gusta correr en la costa verde pero lo que buscamos es crear seguridad indico muñozen referencia a los constantes accidentes de tránsito en esta zona," “Yo sé que no es una medida que a la gente le agrada porque le gusta ‘correr’ en la Costa Verde, pero lo que buscamos es crear seguridad”, indicó Muñoz, en referencia a los constantes accidentes de tránsito en esta zona. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_10.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_10.txt," En el caso de los camiones, se han colocado cuatro cámaras fijas para las fotopapeletas. La multa es de S/336. ",en el caso de los camiones se han colocado cuatro cámaras fijas para las fotopapeletas la multa es de s336,114.00817975830816,120.60865332326284,en el caso de los camiones se han colocado cuatro cámaras fijas para las fotopapeletas la multa s," En el caso de los camiones, se han colocado cuatro cámaras fijas para las fotopapeletas. La multa es de S/336. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_11.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_11.txt, EJECUCIÓN DE OBRAS ,ejecución de obras,123.14883557401812,124.22891306646524,ejecución de obras, EJECUCIÓN DE OBRAS 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_12.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_12.txt," Al ser consultado sobre los trabajos inconclusos en la Costa Verde, tales como los puentes peatonales, el alcalde anunció que antes de las fiestas navideñas, “todas las obras estarán absolutamente terminadas para que los ciudadanos disfruten de las playas”. ",al ser consultado sobre los trabajos inconclusos en la costa verde tales como los puentes peatonales el alcalde anunció que antes de las fiestas navideñas todas las obras estarán absolutamente terminadas para que los ciudadanos disfruten de las playas,126.169052265861,142.11019599697883,al ser consultado sobre los trabajos inconclusos de la costa verde tales como los puentes patonales el alcalde anunció que antes de las fiestas navideñas todas las obras estarán absolutamente terminadas para que los ciudadanos disfruten de las playas," Al ser consultado sobre los trabajos inconclusos en la Costa Verde, tales como los puentes peatonales, el alcalde anunció que antes de las fiestas navideñas, “todas las obras estarán absolutamente terminadas para que los ciudadanos disfruten de las playas”. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_13.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_13.txt, SABÍA QUE ,sabía que,142.67023617824773,143.27027922960727,sabía que, SABÍA QUE 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_14.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_14.txt," En el primer día de marcha blanca en la Costa Verde, en San Isidro, hubo un accidente. ",en el primer día de marcha blanca en la costa verde en san isidro hubo un accidente,143.4302907099698,148.47065234138975,en el primer día de marcha blanca en la costa verde en san isidro hubo un accidente," En el primer día de marcha blanca en la Costa Verde, en San Isidro, hubo un accidente. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_15.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_15.txt," Un auto se volcó y quedó llantas arriba, al parecer, por exceso de velocidad. ",un auto se volcó y quedó llantas arriba al parecer por exceso de velocidad,148.63066382175228,153.03097953172207,nauto se volcó y quedó llantas arriba al parecer por exceso de velocidad," Un auto se volcó y quedó llantas arriba, al parecer, por exceso de velocidad. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-01_08_20_07.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/segment_16.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_042/gold_sentence_16.txt, La Municipalidad de Lima paralizó una construcción de la comuna de Chorrillos que no tenía la opinión favorable de la Autoridad del Proyecto Costa Verde.,la municipalidad de lima paralizó una construcción de la comuna de chorrillos que no tenía la opinión favorable de la autoridad del proyecto costa verde,153.8910412386707,164.69181616314197,la municipalidad de lima paralizó una construcción de la comuna de chorrillos que no tenía la opinión favorable de la autoridad del proyecto costaverde, La Municipalidad de Lima paralizó una construcción de la comuna de Chorrillos que no tenía la opinión favorable de la Autoridad del Proyecto Costa Verde.
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_1.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_1.txt," Coronavirus en Perú: avenidas Colonial, Brasil y Universitaria presentan el mayor índice de contagios de COVID-19. ",coronavirus en perú avenidas colonial brasil y universitaria presentan el mayor índice de contagios de covid19,0.8800267479116604,8.680263831674106,coronavirus en perú avenidas colonial brasil y universitaria presentarán el mayor índice de contegios de covedica," Coronavirus en Perú: avenidas Colonial, Brasil y Universitaria presentan el mayor índice de contagios de COVID-19. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_2.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_2.txt," Según el mapa de calor del Seguro Social de Salud, en estas vías de Lima y Callao se concentra la mayor cantidad de casos por cada mil habitantes. ",según el mapa de calor del seguro social de salud en estas vías de lima y callao se concentra la mayor cantidad de casos por cada mil habitantes,9.640293011214098,20.56062492848152,según el mapa del decalor del seguro social de salud en estas vías de límica yjau se concendra la mayor cantidad de casos por cada mil habitantes," Según el mapa de calor del Seguro Social de Salud, en estas vías de Lima y Callao se concentra la mayor cantidad de casos por cada mil habitantes. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_3.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_3.txt," Todas ellas reportan mayor índice debido a que son zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público. ",todas ellas reportan mayor índice debido a que son zonas de alto tránsito con mucha interacción de las personas en los comercios y paraderos de transporte público,21.80066261872068,36.80111854903307,todas ellas reportan mayor índice debido a a que aque son zonas de alto tránsito con mucha interacción de las personas en los comercios y paraderos de transporte público," Todas ellas reportan mayor índice debido a que son zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_4.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_4.txt," El ‘mapa del calor’ del Seguro Social de Salud reveló que, las avenidas Óscar Benavides (ex Colonial), Brasil y Universitaria, situadas en los distritos de Lima y Callao, registran el mayor índice de casos de contagios por el nuevo coronavirus (COVID-19) por cada mil habitantes. ",el mapa del calor del seguro social de salud reveló que las avenidas óscar benavides ex colonial brasil y universitaria situadas en los distritos de lima y callao registran el mayor índice de casos de contagios por el nuevo coronavirus covid19 por cada mil habitantes,38.34116535787848,55.74169423704085,el mapa del calor del seguro social reveló que las avenidas óscar enavibis ex colonial brasil universitaria situadas en los distritas de nmgayan registran el mayor índice de casos de contagios par el nuevo coronavirus covitizinel para cual mil," El ‘mapa del calor’ del Seguro Social de Salud reveló que, las avenidas Óscar Benavides (ex Colonial), Brasil y Universitaria, situadas en los distritos de Lima y Callao, registran el mayor índice de casos de contagios por el nuevo coronavirus (COVID-19) por cada mil habitantes. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_5.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_5.txt, Todas ellas superan los 60 casos por 1000 ciudadanos. ,todas ellas superan los sesenta casos por mil ciudadanos,57.16173739844376,64.60196353987871,todas ellas superan los sesenta casos por mil ciudadanos, Todas ellas superan los 60 casos por 1000 ciudadanos. 
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_6.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_6.txt," “Los casos se explican por ser zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público que se ubican a lo largo de dichas avenidas;también influye el crecimiento vertical que ha tenido Lima y Callao en los últimos años”, explicó Dante Cersso, jefe de la Unidad de Inteligencia y Análisis de Datos del Seguro Social de Salud. ",los casos se explican por ser zonas de alto tránsito con mucha interacción de las personas en los comercios y paraderos de transporte público que se ubican a lo largo de dichas avenidastambién influye el crecimiento vertical que ha tenido lima y callao en los últimos años explicó dante cersso jefe de la unidad de inteligencia y análisis de datos del seguro social de salud,64.64196475569288,88.6426942441927,los casos se explican por ser zonas de alto tránsito con mucha interacción de las personas en los comercios y paraderos de transporte público que se ubican a lo largo de las avenidas también influye crecimiento vegetal que ha tenido límica yao en los últimos años explicó dante cerso jefe de unidad inteligencia y análisis de datos del seguro social," “Los casos se explican por ser zonas de alto tránsito, con mucha interacción de las personas en los comercios y paraderos de transporte público que se ubican a lo largo de dichas avenidas;también influye el crecimiento vertical que ha tenido Lima y Callao en los últimos años”, explicó Dante Cersso, jefe de la Unidad de Inteligencia y Análisis de Datos del Seguro Social de Salud. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_7.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_7.txt," La institución recordó que esta herramienta también permite identificar la evolución de los casos confirmados de COVID-19 y la concentración de éstos, no solo en la capital, sino en las 32 regiones que tiene el país. ",la institución recordó que esta herramienta también permite identificar la evolución de los casos confirmados de covid19 y la concentración de éstos no solo en la capital sino en las treinta y dos regiones que tiene el país,89.78272889489644,103.30313984008468,la institución recordó que esta herramienta también permite identificar la evolución de los casos confirmados de cobidsnueve y la concentración de estos no solo en la capital sino en las treinta y dos regiones que tienen," La institución recordó que esta herramienta también permite identificar la evolución de los casos confirmados de COVID-19 y la concentración de éstos, no solo en la capital, sino en las 32 regiones que tiene el país. "
/content/drive/MyDrive/Proyecto_ASR_AG/Proyecto_AG/ATMA/2020-06-04_06_17_42.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/segment_8.wav,/content/drive/MyDrive/Proyecto_ASR_AG/Aligned_VF/ATMA_Lectura_072/gold_sentence_8.txt," De acuerdo al ‘mapa del calor’, las regiones Ucayali, Lambayeque, Tumbes, Loreto, Ancash e Ica registran un índice superior a los cuatrocientos contagiados por cada cien mil habitantes, en estos casos las avenidas con la mayor cantidad de casos positivos son Sáenz Peña en Coronel Portillo-Ucayali, Miguel Grau en Chiclayo-Lambayeque, Panamericana en Tumbes, Del Ejercito en Maynas-Loreto, Buenos Aires en Santa-Áncash y América en Chincha-Ica. ",de acuerdo al mapa del calor las regiones ucayali lambayeque tumbes loreto ancash e ica registran un índice superior a los cuatrocientos contagiados por cada cien mil habitantes en estos casos las avenidas con la mayor cantidad de casos positivos son sáenz peña en coronel portilloucayali miguel grau en chiclayolambayeque panamericana en tumbes del ejercito en maynasloreto buenos aires en santaáncash y américa en chinchaica,104.4831757066026,143.8843732835565,de acuerdo al mapa del calor las regiones sucayalis lavayeque tumbes loreto ancash eica registran un índice superior a los cuatrocientos contageados por cada cien mil habitantes en estos casos las avenidas con la mayor cantidad de casos positivos son s<unk>zpeña en coronel portyucayali miguel ra<unk>u en chiclayonamalyeque panamericana en tumbes del ejercito de mainas loreto buenos aires en santa ancash y america en chinchaica," De acuerdo al ‘mapa del calor’, las regiones Ucayali, Lambayeque, Tumbes, Loreto, Ancash e Ica registran un índice superior a los cuatrocientos contagiados por cada cien mil habitantes, en estos casos las avenidas con la mayor cantidad de casos positivos son Sáenz Peña en Coronel Portillo-Ucayali, Miguel Grau en Chiclayo-Lambayeque, Panamericana en Tumbes, Del Ejercito en Maynas-Loreto, Buenos Aires en Santa-Áncash y América en Chincha-Ica. "
